chunk_id,cluster,x,y,doc_name,record_type,module,title
487-75,121,2.879,10.238,Ivendre_Android_Frigorificos.pdf,pedido,,"IVENDRE - APP ANDROID - NO CAMPO QUANTIDADE, DEIXAR VALOR CHEIO Rotina"
487-76,-1,2.504,10.062,Ivendre_Android_Frigorificos.pdf,pedido,,PROBLEMA COM SINCRONISMO COM CADASTRO DOS CLIENTES
487-77,-1,1.963,10.390,Ivendre_Android_Frigorificos.pdf,documentacao,,"for configurado, frente, produzir"
487-78,94,2.716,9.587,Ivendre_Android_Frigorificos.pdf,pedido,,PLANEJAMENTO DE VENDAS - CRIAR OPÇÃO DE FAZER PLANEJAMENTO DE VENDAS POR CENTRO DE…
487-79,121,2.824,10.192,Ivendre_Android_Frigorificos.pdf,pedido,,ADMI125 — NÃO ESTÁ CARREGANDO PARA O APP O PLANEJAMENTO DE VENDAS Rotina
487-80,121,2.802,10.391,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID - IVENDRE TRAVA AO PESQUISAR POR UM PRODUTO NA BASE DESENV
487-81,121,2.795,10.321,Ivendre_Android_Frigorificos.pdf,pedido,,"IVENDRE ANDROID - ESTÁ PERMITINDO CADASTRAR CLIENTES SEM INFORMAR O CNPJ/CPF, PORTANTO…"
487-82,121,2.858,10.274,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID - PERMITIR GERAR PEDIDOS SEPARADOS POR EMPRESA Rotina
487-83,121,2.834,10.303,Ivendre_Android_Frigorificos.pdf,pedido,,FRIGOLASTE - CADASTROS CRIADOS PELO IVENDRE ANDROID AO INTEGRAR NO ERP O INDICADOR DE IE…
487-84,60,-0.300,10.561,Ivendre_Android_Frigorificos.pdf,pedido,,ROTINA NOVA - PRODUTOS DE REVENDA – FRIGORIFICOS Rotina
487-85,60,-0.275,10.547,Ivendre_Android_Frigorificos.pdf,pedido,,RA ABERTO APENAS PARA DESENVOLVIMENTO DO MÓDULO WEB REFERENTE AO RA 210924017 PEDIDO…
487-86,121,2.835,10.240,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID - NÃO CONCLUI ENVIO DE PEDIDOS Rotina Ivendre Ivendre - Android…
487-87,121,2.859,10.208,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID - APLICAÇÃO ESTÁ DEIXANDO ENVIAR PEDIDOS A BASE MESMO QUANDO NÃO HÁ
487-88,121,2.909,10.254,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID - DESFAZER AUTENTICAÇÃO DO PEDIDO QUANDO TRANCADO PELO MOTIVO DA…
487-89,94,2.583,9.887,Ivendre_Android_Frigorificos.pdf,pedido,,Consulta Estoque Produto (ESTO7) — Verificar motivo de não enviar o pedido iVendre mesmo havendo estoque
487-90,-1,2.083,10.257,Ivendre_Android_Frigorificos.pdf,pedido,,"descrito na documentação, rotina não poderia, quantidade de tolerância"
487-91,121,2.722,10.343,Ivendre_Android_Frigorificos.pdf,pedido,,"NECESSÁRIO QUE O CAMPO ""NÃO PERMITE ALTERAR CONDIÇÃO DE PAGAMENTO NO IVENDRE"" FUNCIONE"
487-92,121,2.874,10.234,Ivendre_Android_Frigorificos.pdf,pedido,,CRIAR VALIDAÇÃO AO ABRIR O APP DO IVENDRE ANDROID PARA QUE O APP VALIDE A SUA SITUAÇÃO…
487-93,-1,-0.005,9.957,Ivendre_Android_Frigorificos.pdf,pedido,,"Nota Fiscal de Saída (FATU2) — painel de fracionamento, ocorreu devido, portanto não existe"
487-94,-1,3.142,10.112,Ivendre_Android_Frigorificos.pdf,pedido,,Usuários (ADMI1) — Criar aplicação de Aprovação de Pedido de venda para itens que valor é inferior ao…
487-95,121,2.789,10.083,Ivendre_Android_Frigorificos.pdf,pedido,,Usuários (ADMI1) — Necessário criar um parâmetro geral que atenda por empresa e valide somente o iVendre
487-96,121,2.698,10.356,Ivendre_Android_Frigorificos.pdf,pedido,,"Administração Cadastros Parâmetros (ADMI8) — Criar campo ""Pedido Cliente"" no iVendre Android"
487-97,94,2.677,9.629,Ivendre_Android_Frigorificos.pdf,pedido,,Ajustar relatório SALDO FLEX iVendre
487-98,-1,-1.013,11.317,Ivendre_Android_Frigorificos.pdf,pedido,,"Pedido de Venda (PEDI1) — último nível, toucinho, vinculado o produto"
487-99,121,2.847,10.239,Ivendre_Android_Frigorificos.pdf,pedido,,PEDIDOS ENVIADOS PELO IVENDRE ESTÃO DUPLICANDO NO SISTEMA
487-100,121,2.680,10.322,Ivendre_Android_Frigorificos.pdf,pedido,,Estruturação de Produto (EPRO15) — Tratar para que seja possível editar um cliente cadastrado com o CNPJ errado no iVendre.…
487-101,121,2.907,10.166,Ivendre_Android_Frigorificos.pdf,pedido,,Lista de Preço (VEND2) — Tratar desconto da condição de pagamento no Ivendre Android
487-102,128,-1.081,7.348,Ivendre_Android_Frigorificos.pdf,documentacao,,"ivan, erro ao acessar, pedidos do ivendre"
487-103,-1,2.157,10.536,Ivendre_Android_Frigorificos.pdf,documentacao,,"Pedido de Venda (PEDI1) — Marcio 160326, em avaliação do RA 260316019"
488-0,15,2.538,8.929,Laudos Padrões – CPRO23.pdf,pedido,CPRO,"Laudos Padrões (CPRO23) — Corrigir situação de quando gerado laudo da Trevisan, no campo de assinatura busca…"
489-0,-1,-2.440,3.815,Liberação Pedidos Faturamento por Rota – FATU153.pdf,documentacao,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — produzido na real, tiver liberado, faturamento por rota"
489-1,141,1.147,8.825,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — relatório detalhado, faturamento por rota, produzido na real"
489-2,141,1.395,8.595,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — faturamento por rotas, solucionar a situação, alteradas as rotinas"
489-3,141,1.149,8.699,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — campos: Relatório, Qtd Entrega, Quantidade, Faturamento"
489-4,-1,1.196,8.726,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — nota será gerada, usa preço líquido, faturamento por rota"
489-5,141,1.518,8.477,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — faturamento por rota, quebra de página, liberação pedidos"
489-6,-1,1.092,8.946,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — faturamento por rota, resumida do relatório, listar o numero"
489-7,141,1.371,8.664,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — grupo de produtos, passar a trazer, relatório versão"
489-8,141,1.155,8.497,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — especie volume padrao, quantidade de lotes, faturamento por rota"
489-9,141,1.337,8.541,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — bruto e liquido, vinculada no cadastro, sugerir a operação"
489-10,-1,-0.110,8.461,Liberação Pedidos Faturamento por Rota – FATU153.pdf,documentacao,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — operação de estorno, nova liberação, volte a necessidade"
489-11,141,1.503,8.498,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - REPORT FATU163 - ALTERAR A DESCRIÇÃO…
489-12,141,1.435,8.521,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — [Imagem: RECE2]
489-13,141,1.483,8.434,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — CRIAR RELATORIO NOVO APARTIR DO FATU153 Rotina
489-14,141,1.618,8.492,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — AJUSTES RELATÓRIO CONTROLE DE EMBARQUE CONFORME SOLICITAÇÃO DO CLIENTE Rotina
489-15,141,1.415,8.528,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — [Imagem: FATU163]
489-16,141,1.566,8.504,Liberação Pedidos Faturamento por Rota – FATU153.pdf,documentacao,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — data liberação, visto na visita, usar o filtro"
489-17,141,1.499,8.474,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — FATU153 - AVALIAR LENTIDÃO AO NAVEGAR PARA A ABA DE RELATORIO Rotina
489-18,141,1.387,8.378,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — TRANSFERÊNCIAS - PERMITIR FAZER TRANSFERÊNCIA PELO FATU153 E ESTOQUE FICAR DISPONÍVEL NA…
489-19,-1,0.930,7.976,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — mesma pessoa, retorna a transferência, estabelecimento de entrada"
489-20,-1,1.457,8.734,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — API - CONFIGURAÇÕES - DESENVOLVIMENTOS DAS API'S DE INTEGRAÇÃO COM SISTEMA LINCROS Rotina
489-21,141,1.464,8.540,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - ADICIONAR A CATEGORIA DO PEDIDO DE…
489-22,-1,1.495,8.688,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — PAINEL DE EXPEDIÇÃO - WEB - - CRIAR NOVO PAINEL DE EXPEDIÇÃO, SENDO QUE ESTE FARÁ A TROCA…"
489-23,141,1.339,8.482,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - DEVOLUÇÕES DE NOTAS FISCAIS ESTÃO…
489-24,147,0.972,7.193,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — INTEGRAÇÃO LINKROS - AJUSTE DE CAMPOS NECESSÁRIOS
489-25,141,1.554,8.462,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — CRIAR COPIA DO REPORT FATU163 ALTERANDO OS CAMPOS CONFORME ANEXO Rotina
489-26,141,1.557,8.478,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — COMPLEMENTO DO PEDIDO 50915 Rotina
489-27,141,1.426,8.586,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - CRIAR PARÂMETRO DE INICIALIZAÇÃO Rotina
489-28,141,1.196,8.574,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — BLOQUEAR FATURAMENTO DE ITENS RESERVADOS EM ESTABELECIMENTO DIFERENTE DO QUE O PARÂMETRO…
489-29,141,1.641,8.501,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — RELATÓRIO LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - INCLUIR UMA COLUNA COM O TOTAL DA QTD…
489-30,141,1.483,8.504,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO DE FATURAMENTO POR ROTA - PROGRAMA NÃO ESTÁ RECONHECENDO CADASTRO DE ROTAS PARA…
489-31,141,1.644,8.484,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - TRAZER APENAS OS PRODUTOS COM PEDIDOS
489-32,141,1.615,8.478,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — VERIFICAR MOTIVO DE ESTAR TRAZENDO O PEDIDO NA ABA LIBERAÇÃO DO FATU153
489-33,141,1.651,8.499,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - CRIAR UM FILTRO DE CD NO PROGRAMA DE…
489-34,141,1.410,8.579,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - CRIAR OPÇÃO DE ORDENAÇÃO DOS PEDIDOS…
489-35,141,1.645,8.555,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — ocorre o erro, validado sob, sistema acusa"
489-36,141,1.713,8.513,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — SISTEMA NÃO PERMITE EXCLUIR LIBERAÇÃO DO PEDIDO QUE TEVE A NF ESTORNADA Rotina
489-37,141,1.663,8.539,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — FATU153 ESTÁ PERMITINDO LIBERAR PEDIDOS QUE NÃO PASSARAM PELO PAINEL DE EXPEDIÇÃO Rotina
489-38,19,0.603,8.316,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — campos: Tipo, Entregas, Foto Obrigatória, Usuário, Volumes"
489-39,94,2.325,9.108,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — junto às ocorrências, gerada ao faturar, adicionada a ocorrência"
489-40,141,1.616,8.639,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — VERIFICAR E CRIAR A POSSIBILIDADE DE O SISTEMA ENVIAR O MESMO PEDIDO EM UMA NOVA ROTA…
489-41,141,1.576,8.521,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,"Liberação Pedidos Faturamento por Rota (FATU153) — Criar novo campo ¿ROTA¿, no cadastro do cliente, incluindo um parâmetro no FATU153 Rotina"
489-42,141,1.407,8.703,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — Exibir em vermelho no FATU153 quando cliente possuir bloqueio por classe de risco
489-43,141,1.482,8.555,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — Exibir sequencia da liberação de pedidos na impressão do relatório detalhado no FATU153…
489-44,141,1.672,8.473,Liberação Pedidos Faturamento por Rota – FATU153.pdf,pedido,FATU,Liberação Pedidos Faturamento por Rota (FATU153) — POSSIBILITAR PUXAR O CADASTRO DA NOTA E DO PEDIDO NA ABA LINCROS DO PROGRAMA FATU153…
490-0,-1,-2.493,3.424,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,documentacao,,"Liberação Pedidos Faturamento por Rota (FATU153) — faturamento por rota, liberação pedidos"
490-1,141,1.273,8.463,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,"ADMI90 — controle de rotas, gerada a nota, faturamento por rota"
490-2,-1,0.519,9.063,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,"ADMI90 — rota de transporte, liberação para faturamento, colocar no patch"
490-3,141,1.460,8.557,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,COMPLEMENTO DO PEDIDO 23589 QUE PRECISOU ENTRAR NO PATCH
490-4,141,1.416,8.531,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,"Liberação Pedidos Faturamento por Rota (FATU153) — faturamento por rota, rotina de liberação, gravando sempre"
490-5,141,1.428,8.524,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,Liberação Pedidos Faturamento por Rota (FATU153) — AJUSTAR PARA QUE O PROGRAMA FATU153 APLIQUE A REGRA CONFIGURADA NO PROGRAMA FATU94 Rotina
490-6,141,1.442,8.510,Liberação Pedidos Faturamento por Rota – FATU153_estava em Notas.pdf,pedido,,Liberação Pedidos Faturamento por Rota (FATU153) — LIBERAÇÃO PEDIDOS FATURAMENTO POR ROTA - FATU153 - VERIFICAR PORQUE ALGUNS REGISTROS…
491-0,61,-0.734,13.814,Painéis Frigorifico_Resumo.pdf,documentacao,,"prático e rápido, permitir o acesso, navegador de internet"
491-1,-1,-2.290,5.689,Painéis Frigorifico_Resumo.pdf,email,,ADMI255 — acesso aos painéis Bom dia
491-2,61,-0.807,13.715,Painéis Frigorifico_Resumo.pdf,documentacao,,"Na Frigolaste, utilizado esta configuração"
491-3,-1,-0.272,7.260,Painéis Frigorifico_Resumo.pdf,email,,"Para colocar no ar o serviço dos Paineis Bom dia,"
491-4,73,-0.862,11.461,Painéis Frigorifico_Resumo.pdf,documentacao,,"verde da aplicação, tempo atras qdo, suponhamos do abate"
491-5,73,-0.901,11.531,Painéis Frigorifico_Resumo.pdf,email,,configurar no navegador para nem abrir a tela de escolha de impressora...e sim ao clicar…
491-6,-1,2.700,11.009,Painéis Frigorifico_Resumo.pdf,documentacao,,"interno http, usar a vpn, login no sistema"
491-7,51,-2.391,5.647,Painéis Frigorifico_Resumo.pdf,documentacao,,Visto com Roberto em 010721...cada balança é um Painel?
491-8,43,-1.637,4.903,Painéis Frigorifico_Resumo.pdf,documentacao,,Programas (ADMI6) — Novo link BD Desenv em 130422
492-0,-1,-1.721,11.466,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,"cadastro de painéis, painel que deseja, incluir novos parâmetros"
492-1,51,-2.875,5.505,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,ADMI16 — 2ª Opção no ERP em “Programas”
492-2,128,-1.151,7.335,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,ADMI16 — Sobre cadastramento das Balanças: na implantação na Letavo
492-3,60,-0.706,10.803,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,"digito verificador, services, org"
492-4,-1,-1.948,11.472,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,"Programas (ADMI6) — Marcio, 300621, em testes para montar a BD_Frigorifico_Demo (interna da Kunden)"
492-5,-1,-1.685,11.541,Paineis_Parametros_cadastro de novos Paineis.pdf,documentacao,,"Programas (ADMI6) — parâmetro recurso, nova estrutura, rec base planejamento"
493-0,-1,3.162,10.082,Painel Aprovação de Vendas.pdf,pedido,,Usuários (ADMI1) — Criar aplicação de Aprovação de Pedido de venda para itens que valor é inferior ao…
494-0,-1,-1.143,12.718,Painel Controle Sanitário.pdf,pedido,,"bloco carrega, vinculada ao abastecimento, trazer todos ordenando"
494-1,61,-1.227,13.225,Painel Controle Sanitário.pdf,pedido,,"indicador informado, bloco carrega, plano será carregado"
494-2,61,-1.207,14.024,Painel Controle Sanitário.pdf,pedido,,Painel Controle Sanitário(WEB)
494-3,61,-1.236,13.967,Painel Controle Sanitário.pdf,pedido,,Painel de Controle Sanitário ALTERAÇÃO
494-4,61,-1.257,14.127,Painel Controle Sanitário.pdf,pedido,,"atualização do google, painel desconfigurava, ajustado problema"
495-0,44,-3.346,3.425,Painel de Abastecimento.pdf,documentacao,,"controle de abastecimento, lotes, painel"
495-1,-1,-2.567,10.974,Painel de Abastecimento.pdf,pedido,,"Materiais e Controle de Ordem de Fabricação (ESTO112) — baixa do estoque, desossa, vinculado ao abastecimento"
495-2,-1,-2.441,11.100,Painel de Abastecimento.pdf,pedido,,"via requisição, rotina nova aplicação, controle de abastecimento"
495-3,-1,-2.779,12.523,Painel de Abastecimento.pdf,pedido,,Painel WEB de abastecimento Complemento Pedido 23474
495-4,51,-2.459,5.433,Painel de Abastecimento.pdf,documentacao,,"painel de abastecimento, desossa, acessado"
495-5,61,-0.845,13.885,Painel de Abastecimento.pdf,pedido,,PAINEL DE ABASTECIMENTO - WEB - CRIAR PARÂMETRO Rotina
495-6,61,-0.907,13.874,Painel de Abastecimento.pdf,pedido,,PAINEL ABASTECIMENTO CORTE/DESOSSA - NÃO PERMITE EXCLUSÃO DE ABASTECIMENTO DIRETAMENTE…
495-7,61,-0.756,13.924,Painel de Abastecimento.pdf,pedido,,PAINEL ABASTECIMENTO CORTE/DESOSSA | EXCLUSÃO DE APONTAMENTOS NÃO ESTÁ ATUALIZANDO…
495-8,61,-1.019,14.042,Painel de Abastecimento.pdf,pedido,,Remessa Industrialização (ESTO25) — PAINEL ABASTECIMENTO DESOSSA - ABASTECIMENTOS NÃO SÃO LISTADOS NA ABA DE CONSULTA
495-9,61,-0.833,13.988,Painel de Abastecimento.pdf,pedido,,PAINEL ABASTECIMENTO CORTE/DESOSSA | CONSULTA DO PAINEL NÃO RETORNA ABASTECIMENTOS DO…
495-10,61,-1.140,14.092,Painel de Abastecimento.pdf,pedido,,PAINEL DE ABASTECIMENTO - WEB - VERIFICAR POR QUE A CONSULTA DE ABASTECIMENTO NÃO ESTÁ…
495-11,61,-0.747,13.966,Painel de Abastecimento.pdf,pedido,,PAINEL DE ABASTECIMENTO - VERIFICAR LENTIDÃO AO CONFIRMAR ABASTECIMENTO Rotina
496-0,-1,-1.156,12.729,Painel de Abate.pdf,pedido,,"erp criar parâmetro, balança de condena, usar como exemplo"
496-1,-1,-1.197,12.681,Painel de Abate.pdf,pedido,,"indicador codigo condena, painel de abates, exibido os eventos"
496-2,73,-0.863,11.477,Painel de Abate.pdf,documentacao,,"verde da aplicação, tempo atras qdo, suponhamos do abate"
496-3,73,-0.875,11.509,Painel de Abate.pdf,email,,configurar no navegador para nem abrir a tela de escolha de impressora...e sim ao clicar…
496-4,61,-1.173,13.200,Painel de Abate.pdf,pedido,,"painel de abate, parâmetro estab codigo, nova etiqueta"
496-5,39,-2.682,6.687,Painel de Abate.pdf,email,,"Painel de Embalagem, quando clica por engano no Finalizar"
496-6,61,-1.171,13.122,Painel de Abate.pdf,pedido,,Painel de Abate (WEB)
496-7,61,-1.178,13.835,Painel de Abate.pdf,pedido,,Etiqueta/TAG Carcaça(Painel Abate)
496-8,61,-1.012,13.032,Painel de Abate.pdf,pedido,,"categoria produto condena, marca na etiqueta, faixa de peso"
496-9,61,-1.224,13.932,Painel de Abate.pdf,pedido,,Painel de Abate (WEB) Complemento pedido 26674
496-10,25,-2.091,4.319,Painel de Abate.pdf,pedido,,painel
496-11,-1,-3.035,12.406,Painel de Abate.pdf,pedido,,"imprimir a etiqueta, rotina está atualizando, cabeçalho do cadastro"
496-12,61,-1.226,13.841,Painel de Abate.pdf,pedido,,"mostrar no painel, gerar duas etiquetas, suínos abatidos"
496-13,61,-1.289,13.719,Painel de Abate.pdf,pedido,,"gerar duas etiquetas, porém com dois, lançado uma condena"
496-14,61,-1.200,13.957,Painel de Abate.pdf,pedido,,Painel de Produção WEB - ABATE ALTERAÇÃO
496-15,61,-1.229,14.100,Painel de Abate.pdf,pedido,,"atualização do google, painel desconfigurava, ajustado problema"
496-16,61,-0.739,13.940,Painel de Abate.pdf,pedido,,"reimprimir a etiqueta, web painel produção, paineis de embalagem"
496-17,-1,-1.027,7.670,Painel de Abate.pdf,documentacao,,Situação ocorrida em protocolo de 11/2019
496-18,61,-1.157,13.999,Painel de Abate.pdf,pedido,,PAINEL DE ABATE - WEB - NÃO ESTÁ CONTABILIZANDO A CONTAGEM DOS ABATES REALIZADOS Rotina
496-19,61,-1.151,14.022,Painel de Abate.pdf,pedido,,Pessoas Físicas/Jurídicas (ADMI34) — PAINEL DE ABATE - WEB - NÃO ESTÁ CONTABILIZANDO A CONTAGEM DOS ABATES REALIZADOS Rotina
496-20,61,-1.170,13.923,Painel de Abate.pdf,pedido,,"PAINEL DE ABATE - WEB - AO ABRIR O PAINEL DE ABATE, TRAZER A FLAG ""GERAR DUAS ETIQUETAS""…"
496-21,61,-1.213,14.087,Painel de Abate.pdf,pedido,,PAINEL DE ABATE - WEB - NÃO ESTÁ LEVANDO TODOS OS ABASTECIMENTOS REALIZADOS PARA O PLANO…
496-22,-1,2.681,11.008,Painel de Abate.pdf,documentacao,,"interno http, usar a vpn, login no sistema"
496-23,-1,-1.013,13.021,Painel de Abate.pdf,pedido,,PAINEL DE ABATE - WEB - GERAR RELATÓRIO DAS CONDENAS DIRETAMENTE DA TELA DE CONSULTA DO…
496-24,61,-0.789,13.786,Painel de Abate.pdf,pedido,,Plano de Produção (MPSP5) — PAINEL DE ABATE - WEB - CARREGAR PLANOS DE PRODUÇÃO POR EMPRESA E LOCALIZAÇÃO PADRÃO NO…
496-25,61,-0.716,13.971,Painel de Abate.pdf,pedido,,VERIFICAR MOTIVO DE ESTAR TRAZENDO PLANO DE PRODUÇÃO DE OUTRA EMPRESA
496-26,61,-1.174,14.065,Painel de Abate.pdf,pedido,,Plano de Produção (MPSP5) — VERIFICAR MOTIVO DE ERRO NO PAINEL DE ABATE
496-27,61,-0.643,13.852,Painel de Abate.pdf,pedido,,Consulta Estoque Produto (ESTO7) — Necessário excluir apontamento no Painel da Frigolaste
496-28,61,-0.878,13.912,Painel de Abate.pdf,pedido,,Adicionar parâmetro 'DIAS _TOLERANCIA_PLANOS_PRODUZIDOS' no Painel de Abate
497-0,61,-0.597,13.928,Painel de Armazenagem.pdf,pedido,,CONTROLE DE ARMAZENAGEM DE LOTE: EVOLUIR COM A ROTINA Rotina
497-1,60,-0.703,10.861,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) — local de armazenagem, quanto ao cadastro, cannot insert null"
497-2,60,-0.608,10.839,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) + Locais de Armazenagem (EPRO26) — campos: Novo Local de Armazenagem, Local de Armazenagem, Local de Armazenamento…"
497-3,60,-0.623,10.861,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) + Locais de Armazenagem (EPRO26) — campos: Local de Armazenagem Selecionado, Incluir/Alterar, Lote"
497-4,60,-0.682,10.817,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) + Locais de Armazenagem (EPRO26) — local de armazenagem, visualização dos lotes, sequencia ao final"
497-5,60,-0.602,10.822,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) + Locais de Armazenagem (EPRO26) — campos: Quantidade, Peso Liquido, Peso Bruto"
497-6,60,-0.612,10.915,Painel de Armazenagem.pdf,pedido,,"Segmentação de Código (ADMI30) + Locais de Armazenagem (EPRO26) — local de armazenagem, vinculo do lote, impressão da etiqueta"
