chunk_id,cluster,x,y,doc_name,record_type,module,title
462-0,73,2.362,4.292,Variação de Consumo_Preços – EPRO66.pdf,documentacao,EPRO,"Variação de Consumo_Preços (EPRO66) — consumo preços, variação"
462-1,-1,0.454,12.496,Variação de Consumo_Preços – EPRO66.pdf,pedido,EPRO,"Variação de Consumo_Preços (EPRO66) — campos: Código Estructural, Componente, Componente), Talla Base"
462-2,-1,0.192,12.365,Variação de Consumo_Preços – EPRO66.pdf,pedido,EPRO,"Variação de Consumo_Preços (EPRO66) — variación de consumo, estructuración del producto, componente vinculado"
462-3,-1,0.024,12.630,Variação de Consumo_Preços – EPRO66.pdf,pedido,EPRO,"Variação de Consumo_Preços (EPRO66) — coeficiente da variação, compras e abastecimentos, consumo zero"
462-4,-1,-1.096,12.269,Variação de Consumo_Preços – EPRO66.pdf,pedido,EPRO,Variação de Consumo_Preços (EPRO66) — PROGRAMA: VARIACIÓN DE CONSUMO / PRECIOS: INCLUIR UN CAMPO DE OPCIÓN PARA LAS VARIACIONES…
463-0,37,-1.858,12.681,Variação de Grade – EPRO19.pdf,pedido,EPRO,"Variação de Grade (EPRO19) — Não existe variação de grade entre grade ""GRADE 34 AO 43"" e grade ""GRADE 34 AO 44"" na…"
464-0,73,2.422,4.369,Vínculo Produto_Produto Cliente - EPRO32.pdf,documentacao,EPRO,Vínculo Produto/Produto Cliente (EPRO32) — vínculo produto produto
464-1,108,-0.720,9.894,Vínculo Produto_Produto Cliente - EPRO32.pdf,pedido,EPRO,Vínculo Produto/Produto Cliente (EPRO32) — Importação de pedidos _ EDI
464-2,143,3.735,9.055,Vínculo Produto_Produto Cliente - EPRO32.pdf,pedido,EPRO,Vínculo Produto/Produto Cliente (EPRO32) — MONITOR NOTAS FISCAIS - CÓDIGO PRODUTO E DESCRIÇÃO DO CLIENTE DEVEM SER LEVADOS PARA XML…
465-0,50,1.386,12.887,Virada de sistema_Implantação do PCP.pdf,documentacao,,"custo do produto, virada de sistema, caixas no estoque"
466-0,99,1.224,12.270,Brisa_exemplo produção e abastecimento de soluções e misturas.pdf,documentacao,,"CEXC56 — implantação na smart, qtde efetivamente, possui em estoque"
467-0,76,3.216,4.476,Controle de Lote em Materiais_passo a passo para a Brisa.pdf,documentacao,,"passo a passo, controle de lote, brisa"
467-1,46,1.614,11.348,Controle de Lote em Materiais_passo a passo para a Brisa.pdf,email,,EPRO58 — Controle de Armazenagem por Lote Boa tarde
468-0,-1,3.005,4.485,RA_Brisa 2022_09 - Configuracoes industrializacao para terceiros.pdf,documentacao,,"configuracoes, industrializacao, terceiros"
468-1,80,2.170,6.863,RA_Brisa 2022_09 - Configuracoes industrializacao para terceiros.pdf,email,,"Configuração entrada para beneficiamento e devolução Márcio,"
468-2,-1,2.739,11.435,RA_Brisa 2022_09 - Configuracoes industrializacao para terceiros.pdf,email,,"CONT11 — Configuração entrada para beneficiamento e devolução Bom dia, Tudo bem!!??"
469-0,46,1.925,11.197,ROTINA DE CONTROLE DE ARMAZENAGEM POR LOTE _passo a passo para a Brisa.pdf,documentacao,,"Locais de Armazenagem (EPRO26) — locais de armazenagem, numero do lote, vinculação inclusão inserção"
470-0,-1,1.628,10.765,Rotinas Brisa e seus Paineis Manufatura.pdf,pedido,,"Relatório de Pedidos Revisados (CEXC4) — novo relatório baseados, identificar o sku, fkundenambienteoficial ftreinamento fconsultoria"
470-1,-1,1.908,10.994,Rotinas Brisa e seus Paineis Manufatura.pdf,pedido,,"Relatório de Pedidos Aptos a Faturar (CEXC11) — criar novo painel, sistema deve identificar, possível movimentar localização"
470-2,85,1.718,11.015,Rotinas Brisa e seus Paineis Manufatura.pdf,pedido,,"tal lote, rotina de reetiquetamento, utilizados posteriormente"
471-0,-1,0.698,12.904,Rotinas Brisa.pdf,documentacao,,"unidade de armazenamento, trabalham bastante, utilizam o parâmetro"
471-1,-1,1.460,11.050,Rotinas Brisa.pdf,documentacao,,"Encerramento de Ordem de Fabricação (CFAB1) — Apontamento final: processo Revisão...tem parâmetros de inicialização, alguns"
471-2,-1,2.875,10.826,Rotinas Brisa.pdf,documentacao,,"Nota Fiscal de Saída (FATU2) — ordem de compra, item novo, única situação ocorrida"
471-3,-1,2.269,10.802,Rotinas Brisa.pdf,documentacao,,"Nota Fiscal de Saída (FATU2) — venda no erp, instrução de embarque, utilizadas para fabricar"
471-4,-1,1.572,10.947,Rotinas Brisa.pdf,documentacao,,"local de armazenagem, implantação na brisa, existe um fluxo"
471-5,-1,1.413,10.873,Rotinas Brisa.pdf,documentacao,CFAB,"Encerramento de Ordem de Fabricação (CFAB1) — gera os skus, produto esteja configurado, gerar sku"
471-6,-1,1.308,10.579,Rotinas Brisa.pdf,documentacao,,"Relatório de Pedidos Revisados (CEXC4) — utilizam o relatório, faturamento da brisa, pendentes por faturar"
471-7,-1,2.755,10.248,Rotinas Brisa.pdf,documentacao,,"Relatório de Pedidos Aptos a Faturar (CEXC11) — visto esta situação, relatório não mostra, área de faturamento"
471-8,-1,2.323,10.153,Rotinas Brisa.pdf,documentacao,,"Relatório Romaneio de Embarque (CEXC57) — ocorrido o faturamento, romaneio de embarque, gera dados somente"
471-9,120,-0.265,14.646,Rotinas Brisa.pdf,documentacao,,"Programas (ADMI6) — papel release coagulado, mostra as informações, desde o inicio"
471-10,120,-0.388,14.564,Rotinas Brisa.pdf,documentacao,,"Relatório Planejamento Brisa (CEXC50) — Versão de Relatório Consolidada que utilizam: CEXC50, CEXC51, CEXC52"
471-11,-1,2.277,11.057,Rotinas Brisa.pdf,documentacao,,"Nota Fiscal de Saída (FATU2) — controle de sku, urgência ou algo, smart em rotina"
471-12,-1,2.512,5.754,Rotinas Brisa.pdf,documentacao,,"Classificação do Produto (CPRO2) — maneira para atender, apontamentos vinculo, classificação do produto"
471-13,99,1.500,12.303,Rotinas Brisa.pdf,pedido,,Classificação do Produto (CPRO2) — Avaliação específico do OFF Spec
472-0,11,4.970,10.597,Conceitos de “Parcial” e “Total” para os cadastros de Eventos e Laudos_Diferenças entre os conceitos.pdf,documentacao,,"Eventos (CPRO3) — ac-aproveitamento condicional, condena graxaria, partes e cabeça"
472-1,11,4.981,10.608,Conceitos de “Parcial” e “Total” para os cadastros de Eventos e Laudos_Diferenças entre os conceitos.pdf,documentacao,,"Laudos Padrões (CPRO23) — carcaça inteira, partes e cabeça, condenação"
473-0,77,2.775,4.338,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,"Controle de Flexibilidade de Vendas (VEND113) — controle de flexibilidade, vendas"
473-1,89,-1.780,8.888,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — controle de flexibilidade, vendas por representante, rotina que controla"
473-2,-1,1.467,8.464,Controle de Flexibilidade de Vendas - VEND113.pdf,teste,VEND,Controle de Flexibilidade de Vendas (VEND113) — Testes realizados na BD Desenv: está OK
473-3,89,-1.807,8.737,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,Controle de Flexibilidade de Vendas (VEND113) — Outros detalhes vistos nos testes
473-4,-1,-1.302,8.645,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — controle flex, parâmetro geral esteja, gerado pelo ivendre"
473-5,89,-2.065,8.664,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — pagamento dias, distribuição representantes, controle de flexibilidade"
473-6,89,-1.644,9.028,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,"Controle de Flexibilidade de Vendas (VEND113) — Segue uma documentação na WEB que fala do controle “Flex”, acessado em 070420"
473-7,89,-1.453,9.290,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,"Controle de Flexibilidade de Vendas (VEND113) — (Ou seja, mesmo o vendedor vendendo algum item que vai lhe"
473-8,89,-1.609,9.048,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,Controle de Flexibilidade de Vendas (VEND113) — Desconto a Nível de Pedido
473-9,89,-1.653,8.968,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,"Controle de Flexibilidade de Vendas (VEND113) — ""O módulo de ""Saldo Flex"" não está habilitado no Demander."""
473-10,-1,-1.695,8.520,Controle de Flexibilidade de Vendas - VEND113.pdf,documentacao,VEND,Controle de Flexibilidade de Vendas (VEND113) — Visto com Roberto em 290620
473-11,89,-2.031,8.633,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,Controle de Flexibilidade de Vendas (VEND113) — CONTROLE DE FLEXIBILIDADE DE VENDAS - NOVAS ROTINAS PARA CONTROLE FLEX DE FRIGORÍFICO
473-12,89,-1.744,8.903,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — roberto schumacher hoje, saldo flex, mês anterior"
473-13,80,2.006,6.956,Controle de Flexibilidade de Vendas - VEND113.pdf,email,VEND,Controle de Flexibilidade de Vendas (VEND113) — Melhorias e desenvolvimento de Novas Rotinas - Frigolaste
473-14,-1,0.779,10.026,Controle de Flexibilidade de Vendas - VEND113.pdf,email,VEND,"Controle de Flexibilidade de Vendas (VEND113) — Melhorias e desenvolvimento de Novas Rotinas - Frigolaste Ademir,"
473-15,89,-1.767,8.748,Controle de Flexibilidade de Vendas - VEND113.pdf,email,VEND,"Controle de Flexibilidade de Vendas (VEND113) — controle a partir, saldo flex, representante vendeu"
473-16,-1,0.692,9.958,Controle de Flexibilidade de Vendas - VEND113.pdf,email,VEND,"Controle de Flexibilidade de Vendas (VEND113) — Melhorias e desenvolvimento de Novas Rotinas - Frigolaste Oi Roberto,"
473-17,89,-2.095,8.708,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — distribuição pedidos representantes, controle de flexibilidade, ajustar saldo"
473-18,89,-2.120,8.699,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — distribuição pedidos representantes, controle de flexibilidade, solicita a geração"
473-19,89,-2.061,8.676,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — lançamento de saldo, distribuição pedidos representantes, partir do job"
473-20,89,-2.227,8.757,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — teve sua entrega, distribuição pedidos representantes, controle de flexibilidade"
473-21,89,-2.133,8.707,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — distribuição pedidos representantes, controle de flexibilidade, alguns casos"
473-22,89,-1.787,8.512,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,Controle de Flexibilidade de Vendas (VEND113) — SEPARAR O SALDO DO FLEX DO REPRESENTANTE POR EMPRESA Rotina
473-23,89,-2.103,8.695,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — controle de flexibilidade, distribuição pedidos representantes, gera o saldo"
473-24,89,-2.135,8.694,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — distribuição pedidos representantes, controle de flexibilidade, mês o saldo"
473-25,89,-2.046,8.596,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,"Controle de Flexibilidade de Vendas (VEND113) — cálculo do saldo, flex por empresa, corrigir a rotina"
473-26,89,-1.974,8.684,Controle de Flexibilidade de Vendas - VEND113.pdf,pedido,VEND,Controle de Flexibilidade de Vendas (VEND113) — Passar a tratar no controle flex o custo financeiro informado na condição de pagamento da…
474-0,76,3.131,4.335,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,documentacao,,"qtd operações coletor, rotativo de inventario, web"
474-1,100,0.988,11.578,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,pedido,,"leitura do lote, fábrica coletores operações, knd já existe"
474-2,100,1.218,11.581,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,pedido,,"Processamento de Leituras (ADMI144) — dois lotes, escolher a operação, clicado em gerar"
474-3,100,1.018,11.493,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,pedido,,Consulta Estoque Produto (ESTO7) — CONTROLE ROTATIVO DE INVENTARIO C/ LOTE S/ QTD
474-4,-1,1.060,10.419,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,documentacao,,Processamento de Leituras (ADMI144) — Sobre os Lotes Reservados do estoque
474-5,100,1.033,11.574,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,pedido,,CONTROLE ROTATIVO DE INVENTARIO C/ LOTE S/ QTD - OPERAÇÕES COLETOR WEB: NÃO ESTÁ MAIS…
474-6,100,1.073,11.553,Controle Rotativo de Inventario com Lote sem Qtd - Operações Coletor WEB.pdf,pedido,,Requisição Informada (ESTO4) — CRI - OPERAÇÃO 31 WEB - GRAVAR CONTADOR DE LEITURAS [Imagem: ESTO4 | ESTO7] Rotina
475-0,77,2.969,4.276,Custeio Integrado - Frigorificos (FPV).pdf,documentacao,,"custeio integrado frigorificos, fpv"
475-1,58,2.133,15.395,Custeio Integrado - Frigorificos (FPV).pdf,pedido,,CUSTOS – FRIGORIFICO Rotina
476-0,-1,0.020,13.786,Emissão de Laudos - CPRO24.pdf,pedido,CPRO,"Emissão de Laudos (CPRO24) — emissão de laudos, detalhes no anexo, criar os seguintes"
476-1,11,-2.511,8.920,Emissão de Laudos - CPRO24.pdf,pedido,CPRO,Emissão de Laudos (CPRO24) — EMISSÃO DE LAUDOS - CPRO24 - CRIAR NOVA VERSÃO DOS LAUDOS DE CONDENAÇÕES Rotina
476-2,11,-2.538,8.939,Emissão de Laudos - CPRO24.pdf,pedido,CPRO,"Emissão de Laudos (CPRO24) — Corrigir situação de quando gerado laudo da Trevisan, no campo de assinatura busca…"
476-3,11,-2.566,8.990,Emissão de Laudos - CPRO24.pdf,pedido,CPRO,"Emissão de Laudos (CPRO24) — Criar novo layout de laudo, excluindo o campo de assinatura quando o laudo for da…"
477-0,73,2.400,4.304,Emissão Minuta_Frigoríficos – FATU26.pdf,documentacao,FATU,"FATU26 — emissão minuta, frigoríficos"
477-1,150,3.617,10.333,Emissão Minuta_Frigoríficos – FATU26.pdf,pedido,FATU,"FATU26 — rótulos emissão minuta, placa veículo, informado a data"
477-2,150,3.810,10.270,Emissão Minuta_Frigoríficos – FATU26.pdf,pedido,FATU,FATU26 — EMISSAO MINUTA - DESENVOLVER VERSÃO EM EXCEL DO RELATÓRIO FATU164 Rotina
478-0,49,-2.556,10.174,Etiquetas Frigorífico – EPRO75.pdf,pedido,EPRO,"Etiquetas Frigorífico (EPRO75) — campos: Peso Embalagem, Frigorifico, Ingredientes, Etiqueta Embalagem, Tam Etiqueta…"
478-1,49,-2.603,10.161,Etiquetas Frigorífico – EPRO75.pdf,pedido,EPRO,"Etiquetas Frigorífico (EPRO75) — etiqueta embalagem, nobre, etiquetas que serão"
478-2,-1,-2.673,10.110,Etiquetas Frigorífico – EPRO75.pdf,pedido,EPRO,Etiquetas Frigorífico (EPRO75) — ETIQUETAS FRIGORÍFICO - AJUSTAR PROGRAMA PARA PODER PERMITIR CADASTRAR AS ETIQUETAS Rotina
481-0,-1,1.301,10.404,Fracionamento_desmontagem de Lotes.pdf,documentacao,,"pegar um lote, exemplo na frigolaste, eles vão precisar"
481-1,-1,1.250,10.277,Fracionamento_desmontagem de Lotes.pdf,email,,"Nós temos um programa, por exemplo na Frigolaste, na qual eu possa pegar um lote e…"
482-0,-1,1.308,10.393,Frigolaste_Reservas de Produtos Acabados.pdf,pedido,,"Consulta Estoque Produto (ESTO7) — reservas de produtos, deseja trocar, alguma necessidade"
482-1,-1,1.239,10.324,Frigolaste_Reservas de Produtos Acabados.pdf,pedido,,Consulta Estoque Produto (ESTO7) — Segue abaixo
483-0,-1,2.038,11.464,Frigorificos_ Treinamento.pdf,documentacao,,"EPRO58 — qtde de etiquetas, etiqueta primaria, informações nutricionais"
483-1,85,1.860,10.813,Frigorificos_ Treinamento.pdf,documentacao,,"etiquetas para serem, data de fabricação, pronta entregas"
483-2,-1,1.517,9.281,Frigorificos_ Treinamento.pdf,documentacao,,Cadastros de balanças e de painéis
483-3,-1,3.194,6.201,Frigorificos_ Treinamento.pdf,documentacao,,"Remessa Industrialização (ESTO25) — ofs de semi-acabado, consumindo, trabalham"
483-4,-1,-2.372,9.775,Frigorificos_ Treinamento.pdf,documentacao,,Para as etiquetas
483-5,-1,1.502,9.368,Frigorificos_ Treinamento.pdf,pedido,,"passa a mostrar, novo painel, descrição e categoria"
484-0,-1,3.079,10.849,Frigorificos_Avaliação Rastreabilidade + Fluxo Completo.pdf,documentacao,,"Notas Fiscais de Entrada (FATU3) — peso dos animais, efetuado o abastecimento, fluxo completo"
485-0,11,5.110,10.041,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — serem demonstrados, contra nota fiscal, entrada frigorífico"
485-1,11,4.908,10.610,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — condena graxaria, aproveitamento condicional, lançamentos de cep"
485-2,11,5.009,10.431,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — suíno carcaça, produtor rural, contra nota"
485-3,11,4.707,10.599,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — configuração de eventos, documentos fiscais eletrônicos, contra nota"
485-4,11,5.046,10.034,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — marca do lote, contra nota fiscal, recebimentos notas fiscais"
485-5,11,5.068,10.024,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — geração das qtdes, contra nota fiscal, recebimentos notas fiscais"
485-6,11,5.048,10.013,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — contra nota fiscal, recebimentos notas fiscais, tratado a rotina"
485-7,11,5.095,10.032,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — contra nota, recebimentos notas fiscais, trazer a condição"
485-8,11,5.059,10.323,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — GERA CONTRA NOTA FISCAL DE ENTRADA - FRIGORÍFICO - USAR VALOR PELO PESO DO ABATE Rotina
485-9,11,5.112,10.050,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — GERA CONTRA NOTA FISCAL DE ENTRADA - FRIGORÍFICO - COMPLEMENTO PEDIDO 45361 Rotina
485-10,11,5.131,10.132,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — NOVO RELATÓRIO QUE GERE A DIFERENÇA DA NF LANÇADA PELA COOPERATIVA, COM A PESAGEM/ABATE…"
485-11,11,5.098,10.036,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — VERIFICAR E CORRIGIR RELATÓRIO QUE NÃO ESTÁ CALCULANDO CORRETAMENTE - SITUAÇÃO SIMILAR…
485-12,11,5.120,10.042,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — RECE50 - VERIFICAR POR QUAL MOTIVO O PROGRAMA NÃO CARREGA OS ÍTENS
485-13,11,5.153,10.179,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — GERA CONTRA NOTA FISCAL DE ENTRADA - FRIGORÍFICO - REFAZER O CÁLCULO COM BASE NO…
485-14,11,5.151,10.142,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — CONSIDERAR NOVO CÁLCULO DA QUEBRA REAL NA EMISSÃO DOS LAUDOS Rotina
485-15,11,5.120,10.048,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — REVISAR CÁLCULO DOS LAUDOS Rotina
485-16,11,5.174,10.192,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — Ajustar cálculo de quebra do abate desconsiderando o peso de suíno morto do peso vivo
485-17,11,5.123,10.123,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — Cálculo de quebra de abate não está correto em todas as NFs
485-18,11,5.094,10.014,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — contra nota fiscal, entrada frigorífico alteração, recebimentos notas fiscais"
485-19,11,5.261,10.244,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,Frigorífico (RECE50) — Relatório Análise de Abate não traz condena com Aproveitamento Condicional
485-20,11,5.128,10.059,Gera Contra Nota Fiscal de Entrada - Frigorífico - RECE50.pdf,pedido,RECE,"Frigorífico (RECE50) — contra nota fiscal, recebimentos notas fiscais, partir da quantidade"
486-0,53,-2.851,9.304,Integração com Balança.pdf,pedido,,ROTINA NOVA - INTEGRAÇÃO COM BALANÇA SATURNO Rotina
487-0,-1,-1.010,8.519,Ivendre_Android_Frigorificos.pdf,documentacao,,"fernando, estaria, passamos"
487-1,26,3.571,13.733,Ivendre_Android_Frigorificos.pdf,email,,Parâmetros de agrupamentos
487-2,-1,0.796,10.434,Ivendre_Android_Frigorificos.pdf,documentacao,,"Estruturação de Produto (EPRO15) — verifica na estruturação, lotes mais antigos, atender à entrega"
487-3,-1,-1.003,8.699,Ivendre_Android_Frigorificos.pdf,documentacao,,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega"
487-4,-1,0.996,10.367,Ivendre_Android_Frigorificos.pdf,documentacao,,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?
487-5,-1,0.428,9.970,Ivendre_Android_Frigorificos.pdf,documentacao,,Na situação que em
487-6,92,0.863,10.365,Ivendre_Android_Frigorificos.pdf,email,,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…
487-7,130,1.607,8.752,Ivendre_Android_Frigorificos.pdf,email,,"[18:05, 8/1/2019] Marcio Schneider: Oi"
487-8,-1,-1.018,8.643,Ivendre_Android_Frigorificos.pdf,documentacao,,Para desinstalar / Instalar o aplicativo Ivendre Android no celular
487-9,26,3.700,13.753,Ivendre_Android_Frigorificos.pdf,documentacao,,Como ativar o JSON
487-10,80,2.316,6.921,Ivendre_Android_Frigorificos.pdf,email,,"Faz assim, para mandar o Json"
487-11,-1,-1.553,8.685,Ivendre_Android_Frigorificos.pdf,documentacao,,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”"
487-12,132,-1.336,8.239,Ivendre_Android_Frigorificos.pdf,pedido,,"ivendre app android, gerar os pedidos, transformados"
487-13,132,-1.310,8.297,Ivendre_Android_Frigorificos.pdf,pedido,,"criado novo parâmetro, app android alteração, produtos com controle"
487-14,132,-1.268,8.255,Ivendre_Android_Frigorificos.pdf,pedido,,"update na tabela, api atm, criar controle"
487-15,130,1.546,8.817,Ivendre_Android_Frigorificos.pdf,documentacao,,"paulo, carga de dados, token"
487-16,130,1.380,8.788,Ivendre_Android_Frigorificos.pdf,documentacao,,Posição Fernando
487-17,130,1.529,8.686,Ivendre_Android_Frigorificos.pdf,documentacao,,Para ver se a API está no ar
487-18,131,-1.170,8.401,Ivendre_Android_Frigorificos.pdf,pedido,,"centro de distribuição, questão do controle, entrega por item"
487-19,132,-1.349,8.244,Ivendre_Android_Frigorificos.pdf,pedido,,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque"
487-20,132,-1.272,8.312,Ivendre_Android_Frigorificos.pdf,pedido,,"ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-21,-1,-0.907,9.184,Ivendre_Android_Frigorificos.pdf,pedido,,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas"
487-22,132,-1.295,8.287,Ivendre_Android_Frigorificos.pdf,pedido,,"ivendre app android, cadastro de novos, existe um parâmetro"
487-23,-1,-1.125,8.431,Ivendre_Android_Frigorificos.pdf,pedido,,"data e hora, passar a gravar, ivendre android"
487-24,132,-1.315,8.265,Ivendre_Android_Frigorificos.pdf,pedido,,"ivendre app android, ajustar para permitir, rotina de reserva"
487-25,72,3.550,5.853,Ivendre_Android_Frigorificos.pdf,documentacao,,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida"
487-26,132,-1.491,8.278,Ivendre_Android_Frigorificos.pdf,documentacao,,"Pedido de Venda (PEDI1) — criar um segundo, frigolaste e primevo, tratar a situação"
487-27,-1,-1.352,8.549,Ivendre_Android_Frigorificos.pdf,email,,Criamos nova versão do APP Ivendre Android...versão 1.0.6 (conforme imagem tela abaixo)
487-28,-1,-1.078,8.420,Ivendre_Android_Frigorificos.pdf,documentacao,,"resolvido o problema, mensagem na tentativa, erro no envio"
487-29,72,3.860,5.525,Ivendre_Android_Frigorificos.pdf,documentacao,,"versão do app, histórico de pedidos, celular"
487-30,130,1.324,8.708,Ivendre_Android_Frigorificos.pdf,email,,"Ivendre, mudar todos para a 1.,.10"
487-31,80,2.085,7.051,Ivendre_Android_Frigorificos.pdf,email,,"Ivendre, mudar todos para a 1.,.10"
487-32,80,2.220,6.874,Ivendre_Android_Frigorificos.pdf,email,,"Ivendre, mudar todos para a 1.,.10 Boa tarde,"
487-33,80,2.249,6.739,Ivendre_Android_Frigorificos.pdf,email,,"Ivendre, mudar todos para a 1.,.10 Entendo,"
487-34,132,-1.491,8.211,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE - APP ANDROID -- LIBERAR NA API OPÇÃO DE NO APP PODER VERIFICAR DADOS DE ICMS ST
487-35,132,-1.619,8.280,Ivendre_Android_Frigorificos.pdf,pedido,,"IVENDRE - APP ANDROID: PASSAR A CONSIDERAR O CAMPO ""MAX. REDUÇÃO PREÇO"" DA LISTA DE…"
487-36,132,-1.625,8.277,Ivendre_Android_Frigorificos.pdf,pedido,,"IVENDRE - APP ANDROID: PASSAR A CONSIDERAR O CAMPO ""MAX. REDUÇÃO PREÇO"" DA LISTA DE…"
487-37,-1,-1.477,8.374,Ivendre_Android_Frigorificos.pdf,email,,Estruturação de Produto (EPRO15) — Validação pedido 38893 Boa tarde Bernardine
487-38,132,-1.548,8.382,Ivendre_Android_Frigorificos.pdf,email,,Estruturação de Produto (EPRO15) — Validação pedido 38893 Bom dia Marcio
487-39,-1,-1.515,8.347,Ivendre_Android_Frigorificos.pdf,pedido,,"max redução, podes dar, minha parte"
487-40,89,-1.706,8.610,Ivendre_Android_Frigorificos.pdf,pedido,,"Lista de Preço (VEND2) — IVENDRE - NA BASE DO CLIENTE, TEM ALGUNS PRODUTOS QUE NÃO RESERVA A QUANTIDADE CORRETA,…"
487-41,132,-1.479,8.194,Ivendre_Android_Frigorificos.pdf,pedido,,IVENDRE ANDROID - PEDIDOS ESTÃO ENTRANDO COM A DATA INCORRETA
