chunk_id,cluster,x,y,doc_name,record_type,module,title
444-4,122,8.096,13.641,Relatório Produção Diário – CFAB87.pdf,pedido,CFAB,Relatório de Produção Diário (CFAB87) — CFAB87 - RETIRAR QUEBRA DE TURNO DO RELATÓRIO POIS A MESMA SÓ ESTA GERANDO…
444-5,122,8.098,13.671,Relatório Produção Diário – CFAB87.pdf,pedido,CFAB,Relatório de Produção Diário (CFAB87) — CFAB87 - RETIRAR INFORMAÇÃO DE TURNO DOS RELATÓRIOS CFAB89 E CFAB115
444-6,122,8.097,13.625,Relatório Produção Diário – CFAB87.pdf,pedido,CFAB,Relatório de Produção Diário (CFAB87) — CRIAR NOVO RELATÓRIO Rotina
445-0,82,8.312,13.445,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,documentacao,CFAB,"Produto por Plano/Construção/Modelo/Produto (CFAB71) — plano construção modelo, relatório produção"
445-1,122,7.735,13.634,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,Produto por Plano/Construção/Modelo/Produto (CFAB71) — RELATORIO DE PRODUÇÃO NOVO: PLANO DE PRODUÇÃO --> QUANTIDADE POR CONSTRUÇÃO/MODELO/PRODUTO
445-2,122,7.855,13.618,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,"Produto por Plano/Construção/Modelo/Produto (CFAB71) — RELATÓRIO PRODUTO POR PLANO PRODUÇÃO: CRIAR VERSÃO QUE MOSTRE RESUMO DE PEDIDOS E QTDES,"
445-3,-1,5.772,11.674,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,documentacao,CFAB,"Produto por Plano/Construção/Modelo/Produto (CFAB71) — dados de qtdes, estava gerando, situação vista"
445-4,122,8.030,13.556,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,email,CFAB,Produto por Plano/Construção/Modelo/Produto (CFAB71) — Relatório Produto por Plano/Construção/Modelo/Produto - CFAB71 Bom dia Marcio
445-5,122,8.039,13.304,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,"Produto por Plano/Construção/Modelo/Produto (CFAB71) — relatório não retornou, desenvolvido uma nova, dados para serem"
445-6,122,7.813,13.566,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,"Produto por Plano/Construção/Modelo/Produto (CFAB71) — RELATÓRIO PRODUTO POR PLANO/CONSTRUÇÃO/MODELO/PRODUTO: IMPRIMIR O RECURSO BASE PLANEJADO,…"
445-7,-1,3.647,8.271,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,Produto por Plano/Construção/Modelo/Produto (CFAB71) — Visto em 070720
445-8,122,7.931,13.574,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,pedido,CFAB,Produto por Plano/Construção/Modelo/Produto (CFAB71) — RELATÓRIO PRODUTO POR PLANO/CONSTRUÇÃO/MODELO/PRODUTO - ESTÁ DUPLICANDO ALGUNS TAMANHOS DA
445-9,-1,4.848,12.269,Relatório Produção por Plano_Construção_Modelo_Produto - CFAB71.pdf,documentacao,CFAB,Produto por Plano/Construção/Modelo/Produto (CFAB71) — Apoio à AB em 171221
446-0,75,3.485,14.201,Relatório Produto - Estoque e Consumo – Excel – EPRO71.pdf,documentacao,EPRO,"Excel (EPRO71) — relatório produto estoque, excel, consumo"
446-1,108,5.155,12.371,Relatório Produto - Estoque e Consumo – Excel – EPRO71.pdf,pedido,EPRO,"Excel (EPRO71) — saldo a receber, relatório produto estoque, quantidade dos materiais"
447-0,108,5.391,12.856,Relatório Programação Prevista X Realizada.pdf,documentacao,,"relatório programação prevista, marcelo brisa, dúvida"
447-1,108,5.417,12.652,Relatório Programação Prevista X Realizada.pdf,email,,[***SPAM*** Score/Req: 05.5/5.0] Relatório - Previsto X Realizada para verificar
447-2,108,5.470,12.885,Relatório Programação Prevista X Realizada.pdf,email,,[***SPAM*** Score/Req: 05.5/5.0] Relatório - Previsto X Realizada para verificar
447-3,108,5.500,12.997,Relatório Programação Prevista X Realizada.pdf,documentacao,,"segurar a sequencia, poder identificar dados, planejamento em teoria"
448-0,82,8.383,13.446,Relatório Resumo Produção por Processo – CFAB142.pdf,documentacao,CFAB,Relatório Resumo Produção por Processo (CFAB142) — relatório resumo produção
448-1,122,8.067,13.565,Relatório Resumo Produção por Processo – CFAB142.pdf,pedido,CFAB,Relatório Resumo Produção por Processo (CFAB142) — RELATÓRIO NOVO: RELATÓRIO RESUMO PRODUÇÃO PROCESSO Rotina
449-0,82,8.368,13.452,Relatório Resumo Produção por Turno – CFAB153.pdf,documentacao,CFAB,"Relatório Resumo Produção por Turno (CFAB153) — produção por turno, relatório resumo"
449-1,122,8.089,13.637,Relatório Resumo Produção por Turno – CFAB153.pdf,pedido,CFAB,Relatório Resumo Produção por Turno (CFAB153) — RELATÓRIO NOVO - DESENVOLVER RELATÓRIO QUE TRAGA A QUANTIDADE PRODUZIDA POR TURNO Rotina
450-0,82,8.314,13.402,Relatório Resumo Produção Recurso – CFAB5.pdf,documentacao,CFAB,Relatório Resumo Produção Recurso (CFAB5) — resumo produção recurso
450-1,122,8.112,13.681,Relatório Resumo Produção Recurso – CFAB5.pdf,pedido,CFAB,Relatório Resumo Produção Recurso (CFAB5) — CFAB5 - INCLUSÃO DE FILTRO DE TURNO / SEGMENTO E CRIAR NOVO AGRUPADOR Rotina
451-0,67,5.444,10.862,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,documentacao,CFAB,"CFAB54 — fabricação com especificações, relatório roteiro"
451-1,122,7.646,13.776,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,"CFAB54 — fabricação com origem, detalhe técnico, check box agrupar"
451-2,69,5.113,12.856,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,"CFAB54 — agrupamento de pedidos, produtos e ofs, transtornos se ocorrer"
451-3,69,5.094,12.908,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,"CFAB54 — Há a necessidade de ainda assim, ter um check box para opção"
451-4,122,7.606,13.741,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,"CFAB54 — roteiro de fabricaçao, apresentar um novo, origem da ordem"
451-5,123,7.945,13.856,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,CFAB54 — Criar um agrupamento por forma no relatório ROTEIRO DE FABRICAÇAO C/ ESPECIFICAÇOES…
451-6,122,7.880,13.701,Relatório Roteiro de Fabricação com Especificações - CFAB54.pdf,pedido,CFAB,CFAB54 — RELATÓRIO ROTEIRO DE FABRICAÇÃO C/ ESPECIFICAÇÕES: LISTAR OS COMPONENTES COM OS…
452-0,-1,6.901,13.444,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"rotina dos relatórios, integrar as qtdes, adendo"
452-1,122,7.716,13.456,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,"dados de produção efetuada Bom dia, Ana,"
452-2,-1,5.830,13.763,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,"dados de produção efetuada Buenas tardes Rodrigo,"
452-3,140,5.597,13.701,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,RELATÓRIO RESUMO DE PRODUÇÃO POR RECURSO - REMOVER A EXIGÊNCIA DO RECURSO BASE…
452-4,133,6.402,13.081,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"Situação ocorrida em 18/01/2011, na BCV (pedido serviço 2837)"
452-5,89,5.229,10.285,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,RELATÓRIO PLANO MESTRE DE PRODUÇÃO POR MODELO E TB. POR MODELO + PROCESSOS - TRATAR SALDO…
452-6,-1,6.002,13.307,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"relatórios da programação, atualização dos dados, consolidada"
452-7,-1,6.573,14.109,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,"Henrich - K11 - Posição de Produção Bom dia Gelson,"
452-8,-1,6.326,14.310,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,MPSP41 — RELAT.PLANO MESTRE PROD.PLANO DE PRODUÇÃO - AJUSTAR LAYOUT E MODICAR CRITÉRIO PARA BUSCA…
452-9,42,6.433,11.908,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"Relatório Plano Mestre de Produção por Modelo (MPSP27) — gerados pela rotina, visto com joão, relatório que mostra"
452-10,-1,6.772,13.107,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"CFAB3 — inicio da implantação, cadastro de faixas, gerou este erro"
452-11,153,6.708,14.297,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,RELATÓRIO PLANO MESTRE DE PRODUÇÃO - CADEIN: CRIAR FILTRO DE PROCESSO ROTINA
452-12,-1,5.399,13.061,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,MPSP29 — Relatórios de Planejamento com Imagem
452-13,108,5.538,13.041,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"segurar a sequencia, poder identificar dados, planejamento em teoria"
452-14,-1,4.182,11.564,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,MPSP39 — Ver para Marti relat Planejamento com Grade Oi
452-15,-1,3.642,11.685,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"MPSP30 — mostra a data, ocorreu, parece"
452-16,81,4.143,11.338,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,MPSP38 — Forms MPSP38 Report: MPSP39_OKSEBRA
452-17,-1,6.851,14.242,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,Relatório Planejamento Brisa (CEXC50) — Relatórios que tenham o filtro de Recurso
452-18,-1,6.546,14.154,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"Relatório Planejamento Brisa (CEXC50) — produção por recurso, corte troquel, relatório plano mestre"
452-19,-1,6.438,14.067,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"produção detalhado, relatório plano mestre, utilizar a data"
452-20,-1,6.117,14.411,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"processos nos relatorios, exibir saldo atualizado, situação que havia"
452-21,104,3.456,10.873,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,"Pedidos para cancelar Bom dia,"
452-22,133,6.454,13.176,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"Consulta Ordem de Fabricação (CFAB2) — Malu_avaliação do planejamento, teste realizado em 170519"
452-23,-1,5.926,12.928,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"relatórios de consolidada, trabalho realizado, excel"
452-24,101,5.842,13.613,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",email,,MPSP12 — Podemos marcar a sequencia para os trabalhos na questão Planejamento?
452-25,-1,5.811,13.059,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,Ordenação dos processos que são mostrados nos relatórios
452-26,153,6.796,14.539,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,"Configuração Recurso Base Planejamento (PREC8) — RELATÓRIO PLANO MESTRE DE PRODUÇÃO DETALHADO: AO SALVAR PDF, RELATÓRIO NÃO EXIBE…"
452-27,-1,5.246,11.471,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",documentacao,,"Relatório Plano Mestre de Produção por Modelo (MPSP27) — qtde de pessoas, relatórios que mostram, mostrem"
452-28,153,6.756,14.531,"Relatórios programação consolidada, Relat de Produção e Consulta de Produção.pdf",pedido,,Estruturação de Produto (EPRO15) — Verificar motivo de algumas imagens não estarem gerando no MPSP27 e ajustar = não gera a…
453-0,-1,6.362,14.045,Restrição Planejamento - MPSP47.pdf,documentacao,MPSP,"Restrição Planejamento (MPSP47) — utilizado no planejamento, demais ofs, produto esteja"
454-0,-1,7.429,9.099,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,documentacao,FATU,"Geração Rótulos para compostos de venda (FATU16) — tipos de corrugadas, rotina é utilizada, gera rótulos pedidos"
454-1,54,7.398,9.112,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — Calculo de corrugada, desenvolvido pelo Pedido Serviço 17432"
454-2,54,7.495,9.257,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — PLANO DE PRODUÇÃO - AJUSTAR ROTINA PARA MELHOR APROVEITAMENTO DE CORRUGADOS QDO.MUSICAL –…
454-3,54,7.357,9.181,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — 1= Esta trancando a geração do plano 2699 e 2717
454-4,32,9.252,9.887,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,documentacao,FATU,"Geração Rótulos para compostos de venda (FATU16) — Sobre geração de códigos EAN, através do programa de geração de Rótulos"
454-5,32,9.336,9.924,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — Vais ter que me auxiliar na questão de geração do código EAN via programa de Geração de…
454-6,-1,7.538,8.954,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — emissão de rótulo, caminho logotipo, componentes e materiais"
454-7,-1,7.340,8.693,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — rótulo unidade armazenamento, gera emissão, somente terá validade"
454-8,-1,7.292,9.160,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — CONTROLE DE EMISSÃO E REEMISSÃO DE RÓTULOS, ATRAVES DE GRAVAÇÃO DOS USUÁRIOS QUE UTILIZAM…"
454-9,52,8.108,9.550,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — Rutina de Control de Rotulos en Kunden ERP
454-10,52,8.166,9.570,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,"Geração Rótulos para compostos de venda (FATU16) — Rutina de Control de Rotulos en Kunden ERP Buenos días,"
454-11,-1,7.361,8.820,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — ROTULOS | EMITIR A NUMERACAO DOS ROTULOS POR ENTREGA
454-12,-1,6.798,9.028,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — VOLUMES: POSSIBILITAR DEFINIR NO PRODUTO QTDE DE EMBALAGENS/VOLUMES QUE SERÃO UTILIZADO…
454-13,-1,7.952,8.598,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — fracionado para embarque, frações, apontamento de rótulos"
454-14,54,7.344,9.164,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — PLANO DE PRODUÇÃO X RÓTULOS - NO GERADOR DE RÓTULOS PASSAR A MOSTRAR E PERMITIR ALTERAÇÃO…
454-15,54,7.392,9.139,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — GERAÇÃO DE RÓTULOS - NÃO ESTÁ PERMITINDO ALTERAR CORRUGADOS, NÃO ABRE LISTA DE VALORES"
454-16,-1,7.272,8.490,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — EMISSÃO DE ROTULO: DESENVOLVIMENTO DE ROTULO COM NUMERAÇÃO DE NF, EMITIDO COM NRO DE NF,"
454-17,-1,7.540,9.001,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — EMISSÃO DE ROTULOS PARA EXPORTAÇÃO - DESENVOLVIMENTO EM ORACLE FORMS & REPORTS
454-18,-1,7.322,8.853,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UA - PERMITIR A GERAÇÃO/EMISSÃO DE RÓTULOS CONSIDERANDO O TOTAL DE VOLUMES…
454-19,-1,4.970,7.144,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — ADICIONAR PARAMETRO DE INICIALIZAÇÃO PARA IDENTIFICAR QUAL IMAGEM DO PRODUTO DEVRERÁ SAIR…
454-20,54,7.371,9.150,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Geração de Rótulos. CRIAR OPÇAO PARA POSSIBILITAR MANUTENÇÃO DOS RÓTULOS
454-21,54,7.372,9.177,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — rotulo original, compras e abastecimentos, usando a funcionalidade"
454-22,54,7.315,9.206,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — atualização do plano, compras e abastecimentos, gerou esta mensagem"
454-23,-1,7.278,8.890,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — GERA ROTULO - CRIAR PARAMETRO PARA FAZER, OU NÃO, O RECALCULO DOS VOLUMES AUTOMATICAMENTE…"
454-24,54,7.366,9.166,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Plano de Produção -ATUALIZAÇÃO DO MRP - BASE RÓTULOS DEVE ATUALIZAR CORRUGADO NOS RÓTULOS
454-25,-1,7.208,8.899,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS - RECÁLCULO DE VOLUMES | RECALCULAR VOLUMES DESCONSIDERANDO RÓTULOS DE…
454-26,60,7.466,8.805,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — ROTINA Faturamento Rótulos SKU
454-27,-1,7.433,8.936,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — corrugado sem variação, consumo cadastrada, leva em consideração"
454-28,-1,7.523,9.093,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — maior quantidade possível, respeitando a variação, engenharia dois"
454-29,-1,7.462,8.978,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA/EMISSÃO DE ROTULOS - FATU16
454-30,-1,7.343,8.839,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADES ARMAZENAMENTO - FATU16 - RELATÓRIO DE ENCAIXOTAMENTO Rotina
454-31,60,7.425,8.834,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Necessário criar uma nova versão de relatório
454-32,60,7.381,8.780,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Tratar para que todos os rótulos gerem de forma correta
454-33,-1,7.458,8.946,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — corrugado de pares, saldo com próximo, grade do item"
454-34,-1,6.994,9.180,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — PREVER A GERAÇÃO DE RÓTULOS COM MAIS DE UM PRODUTO (agrupamento de mais produtos no mesmo…
454-35,-1,6.907,9.325,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — >>> Manutenção de Rótulos(ESTO89) - Mensagem
454-36,-1,7.228,9.574,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — atualizou a qtde, agrupa produtos rotulo, visto que funciona"
454-37,-1,7.311,8.646,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — CRIAR PARÂMETRO DE INICIALIZAÇÃO NO FATU22 E FATU16 PARA DEFINIR SE DEVE OU NÃO LISTAR…
454-38,-1,7.215,8.908,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — FATU16 (EMISSÃO RÓTULOS HENRICH MI EXPORTAÇÃO) - RÓTULOS NÃO ESTÃO SENDO AGRUPADOS POR…
454-39,60,7.643,8.849,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADES ARMAZENAMENTO - CRIAR NOVO LAYOUT DE RÓTULO NO TAMANHO 10CM X 15CM
454-40,60,7.554,8.807,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADES ARMAZENAMENTO - CRIAR NOVO LAYOUT DE RÓTULO(ETIQUETA)
454-41,52,7.812,9.368,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — Impressão do Rótulo
454-42,-1,7.715,8.887,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERAR NOVO LAYOUT DE RÓTULO PARA IMPRESSORA ARGOX EM DUAS COLUNAS DE 50X30 CADA Rotina
454-43,60,7.541,8.811,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — TRUNCAR IMPRESSÃO DE GRADE EXCEDENTE DA ETIQUETA/RÓTULO
454-44,60,7.440,8.800,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADES ARMAZENAMENTO - FATU16 - CRIAR CAMPO NA ABA ""MANUFATURA"" DA…"
454-45,54,7.412,9.096,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,documentacao,FATU,"Geração Rótulos para compostos de venda (FATU16) — agrupar no final, produção base rotulos, gerou assim agrupando"
454-46,60,7.406,8.700,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — FATU16 - AO GERAR O RELATÓRIO NO PROGRAMA FATU16 A GRADE NORMAL NÃO É APRESENTADA,…"
454-47,60,7.511,8.780,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — Programa FATU16, Versão de impressão FATU17_HENRICH"
454-48,60,7.287,8.751,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — NECESSÁRIA A CRIAÇÃO DE NOVA VERSÃO DE RELATÓRIO
454-49,48,7.142,8.846,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — VERIFICAR MOTIVO DE ERRO AO TENTAR GERAR PEDIDO PELO PROGRAMA FATU16
454-50,-1,7.389,9.087,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,documentacao,FATU,"Geração Rótulos para compostos de venda (FATU16) — tipos de corrugadas, calculo base rotulo, fator conversão diferentes"
454-51,-1,6.893,9.226,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — funciona de acordo, picking web, momento não temos"
454-52,36,6.880,9.701,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — Arquivar...programas FATU22 e FATU16 geravam esta mensagem KND-000735...apesar do…
454-53,60,7.554,8.820,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Desenvolver novo layout de rótulo Rotina
454-54,60,7.497,8.799,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Gravar as OFs no rótulo mesmo não sendo tipo cálculo base rótulo [Imagem: ADMI16 |…
454-55,-1,6.499,9.639,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — qual é o Pedido de Serviço onde foi feito este desenvolvimento
454-56,-1,4.241,10.754,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — qual é o Pedido de Serviço onde foi feito este desenvolvimento
454-57,-1,7.058,9.213,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,email,FATU,Geração Rótulos para compostos de venda (FATU16) — qual é o Pedido de Serviço onde foi feito este desenvolvimento
454-58,48,7.134,8.844,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADES ARMAZENAMENTO - VERIFICAR ERRO AO TENTAR ALTERAR MATERIAL DE RÓTULO…
454-59,55,4.262,11.035,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — Desenvolvimento? Onde é feito isso, onde está este campo? Você sabe?"
454-60,55,4.288,11.119,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,"Geração Rótulos para compostos de venda (FATU16) — Desenvolvimento? Onde é feito isso, onde está este campo? Você sabe?"
454-61,60,7.497,8.749,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — GERA RÓTULOS UNIDADE ARMAZENAMENTO - PROGRAMA DEVE POSSIBILITAR A GERAÇÃO DE RÓTULOS TENDO
454-62,60,7.348,8.535,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Melhoria Impressão Rótulo Kunden em Inglês / Espanhol Documentação
454-63,60,7.402,8.771,Rotulos_Emissão_Caixas_Corrugadas - FATU16.pdf,pedido,FATU,Geração Rótulos para compostos de venda (FATU16) — Criar novo relatório para o cliente Zenny baseado no FATU17_MALU_IMAGEM
455-0,60,7.497,8.756,Rotulos_Emissão_Caixas_Corrugadas - FATU16_FATU17_exemplos impressão.pdf,documentacao,,"Geração Rótulos para compostos de venda (FATU16) — unidade armazenamento henrich, emissão rótulo, compartilhado"
